"LOCATION","Country","TRANSACT","Transaction","MEASURE","Measure","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CHL","Chile","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2020","2020","CLP","Chilean Peso","0","Units",,,402.979519,,
"CHL","Chile","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2021","2021","CLP","Chilean Peso","0","Units",,,418.168831,,
"CHL","Chile","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2022","2022","CLP","Chilean Peso","0","Units",,,418.250311,,
"EST","Estonia","EXC","Exchange rates, period-average","CD","National currency per US dollar","2000","2000","EUR","Euro","0","Units",,,1.084494,,
"EST","Estonia","EXC","Exchange rates, period-average","CD","National currency per US dollar","2001","2001","EUR","Euro","0","Units",,,1.117052,,
"EST","Estonia","EXC","Exchange rates, period-average","CD","National currency per US dollar","2002","2002","EUR","Euro","0","Units",,,1.061687,,
"EST","Estonia","EXC","Exchange rates, period-average","CD","National currency per US dollar","2003","2003","EUR","Euro","0","Units",,,0.885586,,
"EST","Estonia","EXC","Exchange rates, period-average","CD","National currency per US dollar","2004","2004","EUR","Euro","0","Units",,,0.805003,,
"EST","Estonia","EXC","Exchange rates, period-average","CD","National currency per US dollar","2005","2005","EUR","Euro","0","Units",,,0.804251,,
"EST","Estonia","EXC","Exchange rates, period-average","CD","National currency per US dollar","2006","2006","EUR","Euro","0","Units",,,0.79669,,
"EST","Estonia","EXC","Exchange rates, period-average","CD","National currency per US dollar","2007","2007","EUR","Euro","0","Units",,,0.730756,,
"EST","Estonia","EXC","Exchange rates, period-average","CD","National currency per US dollar","2008","2008","EUR","Euro","0","Units",,,0.683499,,
"EST","Estonia","EXC","Exchange rates, period-average","CD","National currency per US dollar","2009","2009","EUR","Euro","0","Units",,,0.719481,,
"EST","Estonia","EXC","Exchange rates, period-average","CD","National currency per US dollar","2010","2010","EUR","Euro","0","Units",,,0.754595,,
"EST","Estonia","EXC","Exchange rates, period-average","CD","National currency per US dollar","2011","2011","EUR","Euro","0","Units",,,0.718414,,
"EST","Estonia","EXC","Exchange rates, period-average","CD","National currency per US dollar","2012","2012","EUR","Euro","0","Units",,,0.778338,,
"EST","Estonia","EXC","Exchange rates, period-average","CD","National currency per US dollar","2013","2013","EUR","Euro","0","Units",,,0.752945,,
"EST","Estonia","EXC","Exchange rates, period-average","CD","National currency per US dollar","2014","2014","EUR","Euro","0","Units",,,0.752728,,
"EST","Estonia","EXC","Exchange rates, period-average","CD","National currency per US dollar","2015","2015","EUR","Euro","0","Units",,,0.901296,,
"EST","Estonia","EXC","Exchange rates, period-average","CD","National currency per US dollar","2016","2016","EUR","Euro","0","Units",,,0.903421,,
"EST","Estonia","EXC","Exchange rates, period-average","CD","National currency per US dollar","2017","2017","EUR","Euro","0","Units",,,0.885206,,
"EST","Estonia","EXC","Exchange rates, period-average","CD","National currency per US dollar","2018","2018","EUR","Euro","0","Units",,,0.846773,,
"EST","Estonia","EXC","Exchange rates, period-average","CD","National currency per US dollar","2019","2019","EUR","Euro","0","Units",,,0.893276,,
"EST","Estonia","EXC","Exchange rates, period-average","CD","National currency per US dollar","2020","2020","EUR","Euro","0","Units",,,0.875506,,
"EST","Estonia","EXC","Exchange rates, period-average","CD","National currency per US dollar","2021","2021","EUR","Euro","0","Units",,,0.845494,,
"EST","Estonia","EXC","Exchange rates, period-average","CD","National currency per US dollar","2022","2022","EUR","Euro","0","Units",,,0.949624,,
"EST","Estonia","EXC","Exchange rates, period-average","CD","National currency per US dollar","2023","2023","EUR","Euro","0","Units",,,0.92484,,
"FRA","France","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2000","2000","EUR","Euro","0","Units",,,0.930251,,
"FRA","France","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2001","2001","EUR","Euro","0","Units",,,0.911679,,
"FRA","France","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2002","2002","EUR","Euro","0","Units",,,0.900678,,
"FRA","France","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2003","2003","EUR","Euro","0","Units",,,0.929842,,
"FRA","France","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2004","2004","EUR","Euro","0","Units",,,0.9351,,
"FRA","France","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2005","2005","EUR","Euro","0","Units",,,0.916458,,
"FRA","France","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2006","2006","EUR","Euro","0","Units",,,0.894693,,
"FRA","France","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2007","2007","EUR","Euro","0","Units",,,0.88857,,
"FRA","France","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2008","2008","EUR","Euro","0","Units",,,0.881874,,
"FRA","France","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2009","2009","EUR","Euro","0","Units",,,0.862991,,
"FRA","France","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2010","2010","EUR","Euro","0","Units",,,0.85478,,
"FRA","France","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2011","2011","EUR","Euro","0","Units",,,0.841361,,
"FRA","France","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2012","2012","EUR","Euro","0","Units",,,0.844301,,
"FRA","France","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2013","2013","EUR","Euro","0","Units",,,0.811643,,
"FRA","France","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2014","2014","EUR","Euro","0","Units",,,0.807565,,
"FRA","France","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2015","2015","EUR","Euro","0","Units",,,0.808694,,
"FRA","France","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2016","2016","EUR","Euro","0","Units",,,0.780044,,
"FRA","France","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2017","2017","EUR","Euro","0","Units",,,0.770109,,
"FRA","France","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2018","2018","EUR","Euro","0","Units",,,0.756166,,
"FRA","France","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2019","2019","EUR","Euro","0","Units",,,0.705954,,
"FRA","France","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2020","2020","EUR","Euro","0","Units",,,0.693052,,
"FRA","France","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2021","2021","EUR","Euro","0","Units",,,0.685873,,
"FRA","France","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2022","2022","EUR","Euro","0","Units",,,0.674142,,
"ISR","Israel","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2000","2000","ILS","New Israeli Sheqel","0","Units",,,4.041,,
"ISR","Israel","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2001","2001","ILS","New Israeli Sheqel","0","Units",,,4.416,,
"ISR","Israel","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2002","2002","ILS","New Israeli Sheqel","0","Units",,,4.737,,
"ISR","Israel","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2003","2003","ILS","New Israeli Sheqel","0","Units",,,4.379,,
"ISR","Israel","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2004","2004","ILS","New Israeli Sheqel","0","Units",,,4.308,,
"ISR","Israel","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2005","2005","ILS","New Israeli Sheqel","0","Units",,,4.603,,
"ISR","Israel","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2006","2006","ILS","New Israeli Sheqel","0","Units",,,4.225,,
"ISR","Israel","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2007","2007","ILS","New Israeli Sheqel","0","Units",,,3.846,,
"ISR","Israel","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2008","2008","ILS","New Israeli Sheqel","0","Units",,,3.802,,
"ISR","Israel","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2009","2009","ILS","New Israeli Sheqel","0","Units",,,3.775,,
"ISR","Israel","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2010","2010","ILS","New Israeli Sheqel","0","Units",,,3.549,,
"ISR","Israel","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2011","2011","ILS","New Israeli Sheqel","0","Units",,,3.821,,
"ISR","Israel","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2012","2012","ILS","New Israeli Sheqel","0","Units",,,3.733,,
"ISR","Israel","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2013","2013","ILS","New Israeli Sheqel","0","Units",,,3.471,,
"ISR","Israel","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2014","2014","ILS","New Israeli Sheqel","0","Units",,,3.889,,
"ISR","Israel","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2015","2015","ILS","New Israeli Sheqel","0","Units",,,3.902,,
"ISR","Israel","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2016","2016","ILS","New Israeli Sheqel","0","Units",,,3.845,,
"ISR","Israel","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2017","2017","ILS","New Israeli Sheqel","0","Units",,,3.467,,
"ISR","Israel","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2018","2018","ILS","New Israeli Sheqel","0","Units",,,3.748,,
"ISR","Israel","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2019","2019","ILS","New Israeli Sheqel","0","Units",,,3.456,,
"ISR","Israel","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2020","2020","ILS","New Israeli Sheqel","0","Units",,,3.215,,
"ISR","Israel","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2021","2021","ILS","New Israeli Sheqel","0","Units",,,3.11,,
"ISR","Israel","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2022","2022","ILS","New Israeli Sheqel","0","Units",,,3.519,,
"ISR","Israel","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2023","2023","ILS","New Israeli Sheqel","0","Units",,,3.627,,
"IRL","Ireland","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2000","2000","EUR","Euro","0","Units",,,0.919004,,
"IRL","Ireland","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2001","2001","EUR","Euro","0","Units",,,0.945511,,
"IRL","Ireland","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2002","2002","EUR","Euro","0","Units",,,0.954137,,
"IRL","Ireland","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2003","2003","EUR","Euro","0","Units",,,0.989936,,
"IRL","Ireland","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2004","2004","EUR","Euro","0","Units",,,0.988249,,
"IRL","Ireland","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2005","2005","EUR","Euro","0","Units",,,1.011454,,
"IRL","Ireland","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2006","2006","EUR","Euro","0","Units",,,1.015154,,
"IRL","Ireland","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2007","2007","EUR","Euro","0","Units",,,1.03352,,
"IRL","Ireland","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2008","2008","EUR","Euro","0","Units",,,1.044884,,
"IRL","Ireland","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2009","2009","EUR","Euro","0","Units",,,1.020171,,
"IRL","Ireland","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2010","2010","EUR","Euro","0","Units",,,0.953535,,
"IRL","Ireland","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2011","2011","EUR","Euro","0","Units",,,0.949391,,
"IRL","Ireland","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2012","2012","EUR","Euro","0","Units",,,0.930379,,
